9.319262;-13.75331;32.1944;-19.30588;23.50072;-34.92931;17.47038;-27.47954;22.44851;-17.81722;2.494313;-4.98702;148.3407;0.1799863;-0.2843358;2.162668;-2.150113;-1.058881;-2.577047;0.2757946;-2.980953;-1.336106;2.040123;-2.782689;-1.038329;1.68224;-0.6466443;-0.6598718;-0.4793626;0.157214;0.825981;1.364456;2.13617;0.8008004;0.1626192;0.4873;0.3167496;0.1639499;-0.5226065
15.83647;-34.79906;40.87026;-33.11206;28.84361;-52.67499;33.73642;-28.24641;25.30504;9.241856;9.568528;-13.33537;142.6402;-2.374271;-0.1704369;-0.7106438;0.1032738;0.7621958;2.373908;2.760972;-0.07422829;-4.090633;4.827349;2.719018;1.801886;0.4621567;-0.7288716;-0.5011349;-0.6723541;0.8774203;0.07980486;1.724921;1.998753;2.367712;-0.2085243;2.001216;-0.226823;0.8023794;-0.9188496
4.708936;-9.986629;33.83289;-5.918736;42.70178;-11.0515;21.43712;-8.720061;12.0045;-13.22102;0.1754535;10.18134;119.091;1.480506;5.188765;0.928239;1.482325;-3.362294;2.927584;-4.198686;2.235286;3.386689;4.944449;0.9466481;-3.977902;-2.401848;0.6562871;-0.2171244;-0.9406874;-1.452907;-0.5491688;-0.8427734;0.7980182;-0.8098679;0.8633685;0.8150383;-1.134031;-0.6402953;0.6584866
6.134004;-23.75562;26.95573;-18.4411;27.63828;-34.94433;14.15694;-28.79529;22.2063;-13.12348;-5.162969;-6.790284;143.1342;-1.04479;1.549842;2.886426;-1.871704;-1.629932;2.092558;1.284557;-4.885388;-4.083485;-0.6070617;2.634923;-1.970658;0.7224197;0.495074;-1.014216;0.9385711;-2.495904;2.055867;-0.1958117;1.694677;-1.320971;-0.98089;-0.3997265;0.4469467;0.682552;-1.057396
12.75242;-30.05645;35.42186;-29.12652;33.84429;-33.4547;21.40245;-20.70673;16.331;6.104288;15.69255;21.00208;141.5916;-0.03265052;1.697152;-3.359125;3.880568;-1.817423;-0.2070198;-5.436208;2.936581;-3.629325;0.7704302;-0.2992277;3.275404;1.398769;-0.2133697;1.271344;-0.4195136;1.516051;-0.3214871;0.7246941;0.5870606;0.1522181;-0.1075756;-1.69023;-1.751562;-3.430934;0.1279999
13.0923;-31.1131;29.83913;-22.64331;25.97191;-29.86143;22.15007;-21.46261;17.09569;-15.89888;-2.843286;-0.7136196;140.2662;0.2702914;1.171308;-0.08613815;-1.604666;1.633522;-0.6876017;-0.7115679;0.5778303;1.166359;2.707298;0.8840271;-0.2309363;1.034383;0.09867018;-0.4023157;0.673466;0.3243553;1.652382;0.08206616;1.140555;-0.2206729;0.08037487;1.06382;1.37623;0.6363202;-0.2784395
17.41578;-37.08773;39.50785;-34.28718;25.60508;-35.14336;27.79837;4.277415;12.15571;25.32961;6.816697;30.94011;125.8172;-0.2533162;-1.991948;1.128129;-1.736498;0.4200031;-1.255467;1.723797;5.015355;-3.168739;3.582037;2.01741;2.281604;-0.5747207;-0.08676289;1.744182;-1.49731;1.521512;-0.8339193;1.123058;-1.187481;-0.4704908;0.7144279;-0.001902485;-0.5026649;-0.8991939;-0.06324157
9.839417;-39.28494;26.31238;-36.13869;39.66803;-21.54858;26.27347;-7.957443;27.37379;-20.21349;-38.81486;6.849939;128.1506;-0.08581267;-2.378888;1.702437;0.2147013;3.816417;-3.24415;-4.244647;-0.09600887;-4.247688;1.991545;4.407426;0.1664178;0.4164154;0.5345753;1.040181;-0.03864301;0.5665497;-0.8213075;-1.415222;0.8205866;-0.6313937;0.4287702;0.5462314;2.123409;-0.9926108;1.047882
13.68381;-28.05459;36.47744;-22.71657;28.47026;-26.05188;37.61764;-3.827941;11.72561;-6.862822;0.4098263;-3.46088;140.8207;-1.443077;-1.712802;1.293992;1.078919;3.434514;1.771683;-3.307527;-5.267262;2.545946;-1.205373;3.001734;-2.15955;0.6511871;-0.4002801;1.393526;-2.1601;1.45478;-1.360793;1.783118;-0.1514292;0.3692728;1.382131;1.704214;-1.2386;-0.9466605;-0.1204811
17.66668;-31.23405;30.44855;-22.56528;31.59733;-24.72281;21.1942;-17.70215;20.20347;5.061298;21.41297;15.09048;137.0601;0.6040152;-4.246738;1.465195;-0.7786274;1.642561;0.6541357;-1.534399;2.753226;0.8936836;2.218038;-0.5777103;-2.441667;-0.3333099;-0.3900915;2.00272;-0.8012819;0.9488403;-1.241089;1.244866;0.6585591;0.6874941;-0.1301983;0.414053;-1.175063;-1.747126;-0.4017938
13.87799;-23.47758;31.54502;-21.75183;21.27496;-37.35483;14.87083;-33.33368;21.38381;-28.64253;-4.612208;5.4133;129.9536;-2.855729;1.704734;-3.730185;-3.253473;-1.418223;-5.79279;-2.142954;-5.29393;4.580417;-2.671697;4.999679;-8.413443;2.999858;0.292599;-1.214406;-0.05349971;-0.9062427;0.4185248;-0.1755995;-0.09061544;2.253934;-1.451924;3.234705;-0.7094372;2.332306;-0.8392997
